filepath,label,split,source_label,is_silence,start_sample
D:\CVprojects\DL-Project\data\visual\a04817c2_nohash_1.wav,unknown,train,visual,0,0
D:\CVprojects\DL-Project\data\down\834f03fe_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\left\ff4ed4f3_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\tree\e4a2cf79_nohash_1.wav,unknown,train,tree,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,232713
D:\CVprojects\DL-Project\data\yes\0a9f9af7_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\visual\da040491_nohash_1.wav,unknown,train,visual,0,0
D:\CVprojects\DL-Project\data\yes\9efe5140_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\right\c692524d_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\two\81332c92_nohash_0.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\up\f5341341_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\seven\9efe5140_nohash_0.wav,unknown,train,seven,0,0
D:\CVprojects\DL-Project\data\stop\b5cf6ea8_nohash_5.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\cat\8c7c9168_nohash_2.wav,unknown,train,cat,0,0
D:\CVprojects\DL-Project\data\bed\2aca1e72_nohash_0.wav,unknown,train,bed,0,0
D:\CVprojects\DL-Project\data\down\a1e71565_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\up\dce05676_nohash_1.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\go\c50f55b8_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\on\c0445658_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\tree\55d3725a_nohash_0.wav,unknown,train,tree,0,0
D:\CVprojects\DL-Project\data\no\f2e9b610_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\go\2fcb6397_nohash_3.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\left\9307154f_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\five\f8ba7c0e_nohash_4.wav,unknown,train,five,0,0
D:\CVprojects\DL-Project\data\stop\d1214f15_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\down\6cc28ce5_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\right\a24cf51c_nohash_1.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\go\d4082f3e_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\left\7c9b43f0_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,35087
D:\CVprojects\DL-Project\data\left\106a6183_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\stop\18d84076_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\up\ea0cf37f_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\down\8281a2a8_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\bird\88b7c5fa_nohash_0.wav,unknown,train,bird,0,0
D:\CVprojects\DL-Project\data\left\b4aa9fef_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\yes\18c54a68_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\right\6fb3d5a7_nohash_2.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\go\9b02d503_nohash_2.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\stop\72e382bd_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\right\a1e71565_nohash_4.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\down\5f9cd2eb_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\six\d4082f3e_nohash_0.wav,unknown,train,six,0,0
D:\CVprojects\DL-Project\data\yes\ff21fb59_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\stop\23da904f_nohash_3.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\forward\7e7ca854_nohash_3.wav,unknown,train,forward,0,0
D:\CVprojects\DL-Project\data\off\0f46028a_nohash_3.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\on\c98bbbd3_nohash_2.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\four\695c2127_nohash_0.wav,unknown,train,four,0,0
D:\CVprojects\DL-Project\data\stop\bcf614a2_nohash_3.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\left\a4b21cbc_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\no\f68160c0_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\stop\7c83c5f6_nohash_4.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\yes\1e412fac_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\on\2dc4f05d_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\left\fb2f3242_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\down\616420be_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\wow\18d84076_nohash_0.wav,unknown,train,wow,0,0
D:\CVprojects\DL-Project\data\house\8c7b691a_nohash_1.wav,unknown,train,house,0,0
D:\CVprojects\DL-Project\data\up\195c120a_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\six\1365dd89_nohash_0.wav,unknown,train,six,0,0
D:\CVprojects\DL-Project\data\go\c9b653a0_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\yes\ef3367d9_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\up\b66f4f93_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\up\b4aa9fef_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\right\6c968bd9_nohash_3.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\on\850e2222_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\down\d264f7b6_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\down\ccb1266b_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\two\af6fbbf5_nohash_1.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\off\44f68a83_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\six\b69fe0e2_nohash_3.wav,unknown,train,six,0,0
D:\CVprojects\DL-Project\data\stop\5cf1ecce_nohash_2.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\stop\1afd49bf_nohash_1.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\no\c1d39ce8_nohash_4.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\yes\eb3f7d82_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\down\2a1f4853_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\no\97cbf436_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\yes\b0f5b16d_nohash_2.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\down\0f3f64d5_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\down\dae01802_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\left\de6eb27c_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\no\eeaf97c3_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\go\113b3fbc_nohash_2.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\right\179a61b7_nohash_4.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\left\a7545b9f_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\go\a0f93943_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\marvin\c37a72d3_nohash_0.wav,unknown,train,marvin,0,0
D:\CVprojects\DL-Project\data\up\4874a7e9_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\go\0f7dc557_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\on\ca4912b6_nohash_2.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\stop\f68160c0_nohash_4.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\go\9ff2d2f4_nohash_3.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\stop\96d5276f_nohash_1.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\stop\77655bdf_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\go\3f45a0cf_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\yes\77def3ee_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\yes\332d33b1_nohash_3.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\visual\20a0d54b_nohash_0.wav,unknown,train,visual,0,0
D:\CVprojects\DL-Project\data\tree\f8ba7c0e_nohash_0.wav,unknown,train,tree,0,0
D:\CVprojects\DL-Project\data\_background_noise_\running_tap.wav,silence,train,_background_noise_,1,19943
D:\CVprojects\DL-Project\data\dog\997867e7_nohash_0.wav,unknown,train,dog,0,0
D:\CVprojects\DL-Project\data\zero\8d5d076d_nohash_0.wav,unknown,train,zero,0,0
D:\CVprojects\DL-Project\data\no\b4aa9fef_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,312931
D:\CVprojects\DL-Project\data\house\095847e4_nohash_3.wav,unknown,train,house,0,0
D:\CVprojects\DL-Project\data\cat\b66f4f93_nohash_1.wav,unknown,train,cat,0,0
D:\CVprojects\DL-Project\data\left\b87bdb22_nohash_3.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\sheila\6f342826_nohash_0.wav,unknown,train,sheila,0,0
D:\CVprojects\DL-Project\data\go\779de043_nohash_2.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\learn\5769c5ab_nohash_0.wav,unknown,train,learn,0,0
D:\CVprojects\DL-Project\data\on\f0522ff4_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\yes\3bb68054_nohash_3.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\off\c351e611_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\stop\62f05757_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\yes\55d3725a_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\house\0397ecda_nohash_0.wav,unknown,train,house,0,0
D:\CVprojects\DL-Project\data\bed\9b5815cd_nohash_1.wav,unknown,train,bed,0,0
D:\CVprojects\DL-Project\data\go\784e281a_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\off\da27460c_nohash_2.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\on\da584bc0_nohash_4.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\off\197f4153_nohash_2.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\down\c18d8d00_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\stop\28e47b1a_nohash_1.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,268144
D:\CVprojects\DL-Project\data\right\cb2929ce_nohash_4.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\left\4a1e736b_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\left\3411cf4b_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\_background_noise_\running_tap.wav,silence,train,_background_noise_,1,475111
D:\CVprojects\DL-Project\data\nine\0b7ee1a0_nohash_2.wav,unknown,train,nine,0,0
D:\CVprojects\DL-Project\data\on\fb9d6d23_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\marvin\e9abfe31_nohash_0.wav,unknown,train,marvin,0,0
D:\CVprojects\DL-Project\data\on\6094340e_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\stop\78030270_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\down\3d9bbe2d_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\down\70a00e98_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\right\d4dddb92_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\go\9f63152b_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\yes\2bd2cad5_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\up\a6285644_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,173117
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,601969
D:\CVprojects\DL-Project\data\go\589bce2c_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\cat\c0fb6812_nohash_1.wav,unknown,train,cat,0,0
D:\CVprojects\DL-Project\data\five\ed3e20dc_nohash_0.wav,unknown,train,five,0,0
D:\CVprojects\DL-Project\data\right\5f9cd2eb_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\left\51f7a034_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\cat\e99d36c8_nohash_1.wav,unknown,train,cat,0,0
D:\CVprojects\DL-Project\data\stop\28460a60_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\go\2335770e_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\five\8b25410a_nohash_3.wav,unknown,train,five,0,0
D:\CVprojects\DL-Project\data\four\0a2b400e_nohash_2.wav,unknown,train,four,0,0
D:\CVprojects\DL-Project\data\stop\479e64cc_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\stop\1d919a90_nohash_2.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\no\cb72dfb6_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\dog\79903546_nohash_0.wav,unknown,train,dog,0,0
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,train,_background_noise_,1,548501
D:\CVprojects\DL-Project\data\go\d94eb94f_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\up\3291330e_nohash_1.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\stop\c1e0e8e3_nohash_1.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,train,_background_noise_,1,286578
D:\CVprojects\DL-Project\data\zero\39999a0f_nohash_1.wav,unknown,train,zero,0,0
D:\CVprojects\DL-Project\data\up\c79159aa_nohash_1.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\stop\7cf14c54_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\right\418e7158_nohash_3.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\stop\ce7a8e92_nohash_1.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\on\28ed6bc9_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\right\b9f46737_nohash_2.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\on\f953e1af_nohash_2.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\down\87728a88_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\up\c93d5e22_nohash_1.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\go\34263ab3_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\zero\7d8babdb_nohash_1.wav,unknown,train,zero,0,0
D:\CVprojects\DL-Project\data\down\4c6944d6_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\no\f2898d06_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\go\211b928a_nohash_3.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\stop\196e84b7_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\on\98ea0818_nohash_4.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\stop\327289eb_nohash_3.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,325903
D:\CVprojects\DL-Project\data\down\b4aa9fef_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\happy\65303f47_nohash_0.wav,unknown,train,happy,0,0
D:\CVprojects\DL-Project\data\stop\472b8045_nohash_4.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\off\6846af18_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\down\1365dd89_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\bed\d4d898d7_nohash_0.wav,unknown,train,bed,0,0
D:\CVprojects\DL-Project\data\down\46a153d8_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\yes\51055bda_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\down\22296dbe_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\yes\c41d9052_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,683398
D:\CVprojects\DL-Project\data\left\c578beb0_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\on\02e85b60_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\stop\af30314d_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\yes\743edf9d_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\off\fa57ab3b_nohash_3.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\left\cee22275_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\down\0447d7c1_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\learn\f2f0d244_nohash_0.wav,unknown,train,learn,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,train,_background_noise_,1,918961
D:\CVprojects\DL-Project\data\left\ee6163d5_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\no\a7200079_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\on\b4aa9fef_nohash_4.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\yes\365908bd_nohash_3.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\down\0132a06d_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,175299
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,train,_background_noise_,1,26596
D:\CVprojects\DL-Project\data\yes\a3fc7884_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\yes\cb2929ce_nohash_4.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\no\e48a80ed_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\bird\a243fcc2_nohash_0.wav,unknown,train,bird,0,0
D:\CVprojects\DL-Project\data\house\afd53389_nohash_1.wav,unknown,train,house,0,0
D:\CVprojects\DL-Project\data\off\23abe1c9_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\one\f35eedd7_nohash_1.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\learn\1496195a_nohash_0.wav,unknown,train,learn,0,0
D:\CVprojects\DL-Project\data\visual\a929f9b9_nohash_0.wav,unknown,train,visual,0,0
D:\CVprojects\DL-Project\data\go\571c044e_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\one\3f6ba067_nohash_0.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,589356
D:\CVprojects\DL-Project\data\left\05739450_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\off\42e3f068_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\no\b26343e9_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\go\1851e33b_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\stop\d933bf5e_nohash_2.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\no\0ba018fc_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,train,_background_noise_,1,658816
D:\CVprojects\DL-Project\data\yes\7ea032f3_nohash_2.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\up\652b3da7_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\three\6e2ef3d5_nohash_0.wav,unknown,train,three,0,0
D:\CVprojects\DL-Project\data\left\a929f9b9_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\nine\86648261_nohash_0.wav,unknown,train,nine,0,0
D:\CVprojects\DL-Project\data\left\d1a17cbe_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\marvin\99081f4d_nohash_0.wav,unknown,train,marvin,0,0
D:\CVprojects\DL-Project\data\left\e57abea3_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\on\8281a2a8_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\down\d1453a87_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\down\627c0bec_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\up\a42a88ff_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\up\493392c6_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,train,_background_noise_,1,933277
D:\CVprojects\DL-Project\data\on\235b444f_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\right\7e2d5caf_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\up\b66f4f93_nohash_3.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\yes\c50f55b8_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\off\51f4d5b0_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\left\51c5601d_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\go\71e6ab20_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\left\9a76f8c3_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\right\eee5e541_nohash_3.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\zero\5e1b34a6_nohash_1.wav,unknown,train,zero,0,0
D:\CVprojects\DL-Project\data\no\cb72dfb6_nohash_4.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\right\c9b653a0_nohash_1.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\go\0ac15fe9_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\down\9aa21fa9_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\on\b69002d4_nohash_2.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\no\9f7079fe_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\up\1dc86f91_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\up\e53139ad_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\yes\3e549219_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\right\9b02d503_nohash_2.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,514465
D:\CVprojects\DL-Project\data\yes\3a182c98_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\no\197f4153_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\learn\18e910f4_nohash_3.wav,unknown,train,learn,0,0
D:\CVprojects\DL-Project\data\stop\cb2929ce_nohash_1.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\off\014f9f65_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\off\eb3f7d82_nohash_2.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\up\b308773d_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\no\ff63ab0b_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\off\a6285644_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\nine\ab9b93e4_nohash_4.wav,unknown,train,nine,0,0
D:\CVprojects\DL-Project\data\up\879a2b38_nohash_1.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\yes\25132942_nohash_2.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,988219
